,State,statename,Date,tot_death,tot_cases,new_death,New_case,tot_deaths_per_100k,tot_cases_per_100k,new_deaths_per_100k,new_cases_per_100k,Distributed,Dist_Per_100K,Administered,Admin_Per_100K,Series_Complete_Yes,Series_Complete_Pop_Pct,Additional_Doses,Second_Booster,Administered_Bivalent
8826,Region 7,0,2021-08-11,27262,1668139,467,39115,192.7976,11797.122,3.3026,276.6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8827,Region 7,0,2021-08-18,27741,1703547,479,35408,196.1851,12047.5283,3.3875,250.4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8828,Region 7,0,2021-08-25,28222,1742619,481,39072,199.5867,12323.8464,3.4016,276.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8829,Region 7,0,2021-09-01,28661,1783221,439,40602,202.6913,12610.9848,3.1046,287.1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8830,Region 7,0,2021-09-08,29093,1821427,432,38206,205.7464,12881.1787,3.0551,270.1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8831,Region 7,0,2021-09-15,29542,1865608,449,44181,208.9218,13193.6278,3.1753,312.4492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8832,Region 7,0,2021-09-22,30034,1905639,492,40031,212.4012,13476.7281,3.4794,283.1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8833,Region 7,0,2021-09-29,30513,1940179,479,34540,215.7887,13720.9959,3.3875,244.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8834,Region 7,0,2021-10-06,30905,1971352,392,31173,218.561,13941.4521,2.7722,220.4563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8835,Region 7,0,2021-10-13,31244,1998706,339,27354,220.9584,14134.9003,2.3974,193.4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8836,Region 7,0,2021-10-20,31549,2022796,305,24090,223.1153,14305.2654,2.157,170.3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8837,Region 7,0,2021-10-27,31990,2047065,441,24269,226.2341,14476.8964,3.1188,171.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8838,Region 7,0,2021-11-03,32357,2072240,367,25175,228.8295,14654.9346,2.5954,178.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8839,Region 7,0,2021-11-10,32762,2101746,405,29506,231.6937,14863.6018,2.8642,208.6672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8840,Region 7,0,2021-11-17,33063,2134803,301,33057,233.8224,15097.3818,2.1287,233.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8841,Region 7,0,2021-11-24,33414,2171190,351,36387,236.3047,15354.7116,2.4823,257.3298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8842,Region 7,0,2021-12-01,33809,2206567,395,35377,239.0981,15604.8987,2.7935,250.1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8843,Region 7,0,2021-12-08,34081,2258389,238,51822,241.0217,15971.3852,0.0,366.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8844,Region 7,0,2021-12-15,34706,2306482,625,48093,245.4417,16311.5001,4.42,340.1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8845,Region 7,0,2021-12-22,35186,2354419,480,47937,248.8363,16650.5118,3.3946,339.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8846,Region 7,0,2021-12-29,35628,2412012,442,57593,251.9621,17057.811,3.1258,407.2992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8847,Region 7,0,2022-01-05,36235,2527585,607,115573,256.2549,17875.1462,4.2927,817.3352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8848,Region 7,0,2022-01-12,36977,2697901,742,170316,261.5023,19079.6254,5.2474,1204.4791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8849,Region 7,0,2022-01-19,37867,2933294,890,235393,267.7964,20744.3307,6.2941,1664.7054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8850,Region 7,0,2022-01-26,38732,3125428,865,192134,273.9137,22103.1073,6.1173,1358.7766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8851,Region 7,0,2022-02-02,39562,3242054,830,116626,279.7835,22927.8894,5.8698,824.7821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8852,Region 7,0,2022-02-09,40330,3299001,768,56947,285.2148,23330.62,5.4313,402.7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8853,Region 7,0,2022-02-16,40943,3343264,613,44263,289.55,23643.6491,4.3352,313.0291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8854,Region 7,0,2022-02-23,41384,3362304,441,19040,292.6687,23778.3005,3.1188,134.6514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8855,Region 7,0,2022-03-02,41676,3379171,292,16867,294.7337,23897.5843,2.065,119.2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8856,Region 7,0,2022-03-09,41896,3387701,220,8530,296.2896,23957.9087,1.5558,60.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8857,Region 7,0,2022-03-16,42164,3393473,268,5772,298.1849,23998.7284,1.8953,40.8197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8858,Region 7,0,2022-03-23,42372,3398070,208,4597,299.6559,24031.2386,1.471,32.5101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8859,Region 7,0,2022-03-30,42566,3402347,194,4277,301.0278,24061.4856,1.372,30.2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8860,Region 7,0,2022-04-06,42736,3406741,170,4394,302.2301,24092.5601,1.2022,31.0745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8861,Region 7,0,2022-04-13,42890,3412663,154,5922,303.3192,24134.4406,1.0891,41.8805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8862,Region 7,0,2022-04-20,42971,3418506,81,5843,303.892,24175.7625,0.5728,41.3218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8863,Region 7,0,2022-04-27,43095,3426521,124,8015,304.7689,24232.4448,0.8769,56.6823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8864,Region 7,0,2022-05-04,43154,3435800,59,9279,305.1862,24298.0661,0.4172,65.6213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8865,Region 7,0,2022-05-11,43260,3448059,106,12259,305.9358,24384.762,0.7496,86.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8866,Region 7,0,2022-05-18,43398,3466637,138,18578,306.9118,24516.1461,0.9759,131.3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8867,Region 7,0,2022-05-25,43529,3483644,131,17007,307.8382,24636.4201,0.9264,120.2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8868,Region 7,0,2022-06-01,43572,3501741,43,18097,308.1423,24764.4025,0.3041,127.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8869,Region 7,0,2022-06-08,43624,3524680,52,22939,308.5101,24926.6277,0.3677,162.2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8870,Region 7,0,2022-06-15,43649,3545988,25,21308,308.6869,25077.3185,0.1768,150.6907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8871,Region 7,0,2022-06-22,43754,3568149,105,22161,309.4294,25234.0416,0.7426,156.7232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8872,Region 7,0,2022-06-29,43824,3594079,70,25930,309.9245,25417.4192,0.495,183.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8873,Region 7,0,2022-07-06,43901,3619511,77,25432,310.469,25597.275,0.5445,179.8558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8874,Region 7,0,2022-07-13,43952,3651116,51,31605,310.8297,25820.7864,0.3607,223.5114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8875,Region 7,0,2022-07-20,44084,3682245,132,31129,311.7632,26040.9315,0.9335,220.1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8876,Region 7,0,2022-07-27,44187,3714902,103,32657,312.4916,26271.8826,0.7284,230.9511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8877,Region 7,0,2022-08-03,44300,3742765,113,27863,313.2907,26468.9305,0.7991,197.0479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8878,Region 7,0,2022-08-10,44407,3771413,107,28648,314.0474,26671.5299,0.7567,202.5994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8879,Region 7,0,2022-08-17,44521,3795905,114,24492,314.8537,26844.7379,0.8062,173.2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8880,Region 7,0,2022-08-24,44620,3817646,99,21741,315.5538,26998.4908,0.7001,153.7529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8881,Region 7,0,2022-08-31,44772,3840798,152,23152,316.6287,27162.2224,1.0749,163.7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8882,Region 7,0,2022-09-07,44861,3860869,89,20071,317.2581,27304.165,0.6294,141.9426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8883,Region 7,0,2022-09-14,44979,3881162,118,20293,318.0926,27447.6776,0.8345,143.5126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8884,Region 7,0,2022-09-21,45187,3896501,208,15339,319.5636,27556.1554,1.471,108.4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8885,Region 7,0,2022-09-28,45781,3908891,125,12390,323.7644,27643.7778,0.884,87.6224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8886,Region 7,0,2022-10-05,45890,3918678,109,9787,324.5353,27712.9917,0.7709,69.2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8887,Region 7,0,2022-10-12,45966,3929002,76,10324,325.0727,27786.0033,0.5375,73.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8888,Region 7,0,2022-10-19,46054,3938470,88,9468,325.6951,27852.9613,0.6223,66.9579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8889,Region 7,0,2022-10-26,46137,3948812,83,10342,326.2821,27926.1002,0.587,73.1389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8890,Region 7,0,2022-11-02,46231,3959834,93,11022,326.9468,28004.048,0.6577,77.9479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8891,Region 7,0,2022-11-09,46341,3971112,110,11278,327.7247,28083.8063,0.7779,79.7583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8892,Region 7,0,2022-11-16,46443,3982242,102,11130,328.4461,28162.518,0.7213,78.7116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8893,Region 7,0,2022-11-23,46554,3994864,111,12622,329.2311,28251.7811,0.785,89.2631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8894,Region 7,0,2022-11-30,46647,4009121,93,14257,329.8888,28352.607,0.6577,100.8259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8895,Region 7,0,2022-12-07,46739,4028519,92,19398,330.5394,28489.7901,0.6506,137.1832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8896,Region 7,0,2022-12-14,46846,4047294,107,18775,331.2961,28622.5674,0.7567,132.7773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8897,Region 7,0,2022-12-21,46978,4067153,132,19859,332.2296,28763.0108,0.9335,140.4434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8898,Region 7,0,2022-12-28,47073,4080014,95,12861,332.9015,28853.9641,0.6718,90.9533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8899,Region 7,0,2023-01-04,47257,4093701,184,13687,334.2027,28950.7589,1.3013,96.7948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8900,Region 7,0,2023-01-11,47452,4105800,195,12099,335.5818,29036.3233,1.379,85.5644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8901,Region 7,0,2023-01-18,47599,4114955,147,9155,336.6214,29101.0677,1.0396,64.7444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8902,Region 7,0,2023-01-25,47736,4124112,137,9157,337.5902,29165.8263,0.9689,64.7585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8903,Region 7,0,2023-02-01,47861,4132578,125,8466,338.4742,29225.698,0.884,59.8718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8904,Region 7,0,2023-02-08,47978,4141094,117,8516,339.3017,29285.9234,0.8274,60.2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8905,Region 7,0,2023-02-15,48110,4150008,132,8914,340.2352,29348.9635,0.9335,63.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8906,Region 7,0,2023-02-22,48213,4159135,103,9127,340.9636,29413.5098,0.7284,64.5464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8907,Region 7,0,2023-03-01,48325,4168625,112,9490,341.7556,29480.6234,0.7921,67.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8908,Region 7,0,2023-03-08,48395,4177834,70,9209,342.2507,29545.7496,0.495,65.1263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8909,Region 7,0,2023-03-15,48458,4185089,63,7255,342.6962,29597.0572,0.4455,51.3075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8910,Region 8,0,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8911,Region 8,0,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8912,Region 8,0,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8913,Region 8,0,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8914,Region 8,0,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8915,Region 8,0,2020-02-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8916,Region 8,0,2020-03-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8917,Region 8,0,2020-03-11,1,20,1,20,0.0082,0.1631,0.0082,0.1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8918,Region 8,0,2020-03-18,6,207,5,187,0.0489,1.6886,0.0408,1.5254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8919,Region 8,0,2020-03-25,28,1123,22,916,0.2284,9.1607,0.1795,7.4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8920,Region 8,0,2020-04-01,101,3875,73,2752,0.8239,31.6096,0.5955,22.4489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8921,Region 8,0,2020-04-08,262,7983,161,4108,2.1372,65.1198,1.3133,33.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8922,Region 8,0,2020-04-15,506,12295,244,4312,4.1276,100.2941,1.9904,35.1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8923,Region 8,0,2020-04-22,774,16871,268,4576,6.3138,137.6219,2.1862,37.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8924,Region 8,0,2020-04-29,1033,22541,259,5670,8.4265,183.8738,2.1127,46.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8925,Region 8,0,2020-05-06,1268,27971,235,5430,10.3435,228.168,1.917,44.2942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8926,Region 8,0,2020-05-13,1444,33184,176,5213,11.7791,270.692,1.4357,42.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8927,Region 8,0,2020-05-20,1573,37673,129,4489,12.8314,307.3101,1.0523,36.6181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8928,Region 8,0,2020-05-27,1697,41784,124,4111,13.8429,340.8448,1.0115,33.5347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8929,Region 8,0,2020-06-03,1804,46589,107,4805,14.7158,380.0406,0.8728,39.1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8930,Region 8,0,2020-06-10,1883,51364,79,4775,15.3602,418.9918,0.6444,38.9511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8931,Region 8,0,2020-06-17,1971,55893,88,4529,16.078,455.9362,0.7178,36.9444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8932,Region 8,0,2020-06-24,2023,61741,52,5848,16.5022,503.6401,0.4242,47.7039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8933,Region 8,0,2020-07-01,2063,68618,40,6877,16.8285,559.7379,0.3263,56.0978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8934,Region 8,0,2020-07-08,2109,76084,46,7466,17.2038,620.6403,0.3752,60.9024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8935,Region 8,0,2020-07-15,2195,85160,86,9076,17.9053,694.676,0.7015,74.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8936,Region 8,0,2020-07-22,2284,95110,89,9950,18.6313,775.8412,0.726,81.1652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8937,Region 8,0,2020-07-29,2374,105656,90,10546,19.3654,861.8681,0.7342,86.0269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8938,Region 8,0,2020-08-05,2470,114781,96,9125,20.1485,936.3035,0.7831,74.4354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8939,Region 8,0,2020-08-12,2578,123046,108,8265,21.0295,1003.7236,0.881,67.4201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8940,Region 8,0,2020-08-19,2656,130587,78,7541,21.6658,1065.2379,0.6363,61.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8941,Region 8,0,2020-08-26,2727,138938,71,8351,22.245,1133.3595,0.5792,68.1216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8942,Region 8,0,2020-09-02,2792,149141,65,10203,22.7752,1216.5885,0.5302,83.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8943,Region 8,0,2020-09-09,2860,158534,68,9393,23.3299,1293.2101,0.5547,76.6216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8944,Region 8,0,2020-09-16,2962,170291,102,11757,24.1619,1389.1155,0.832,95.9054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8945,Region 8,0,2020-09-23,3049,187196,87,16905,24.8716,1527.0147,0.7097,137.8992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8946,Region 8,0,2020-09-30,3175,207433,126,20237,25.8994,1692.0941,1.0278,165.0794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8947,Region 8,0,2020-10-07,3378,229609,203,22176,27.5554,1872.9904,1.6559,180.8964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8948,Region 8,0,2020-10-14,3573,257712,195,28103,29.146,2102.2352,1.5907,229.2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8949,Region 8,0,2020-10-21,3779,290423,206,32711,30.8265,2369.0687,1.6804,266.8336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8950,Region 8,0,2020-10-28,4065,331884,286,41461,33.1594,2707.2787,2.333,338.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8951,Region 8,0,2020-11-04,4476,385316,411,53432,36.5121,3143.1398,3.3527,435.8611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8952,Region 8,0,2020-11-11,5031,455626,555,70310,41.0394,3716.6799,4.5273,573.5401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8953,Region 8,0,2020-11-18,5686,546827,655,91201,46.3824,4460.6342,5.343,743.9543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8954,Region 8,0,2020-11-25,6499,635466,813,88639,53.0143,5183.6894,6.6319,723.0553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8955,Region 8,0,2020-12-02,7279,706847,780,71381,59.377,5765.966,6.3627,582.2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8956,Region 8,0,2020-12-09,8191,783114,912,76267,66.8165,6388.0991,7.4395,622.1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8957,Region 8,0,2020-12-16,9075,843444,884,60330,74.0275,6880.2292,7.2111,492.1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8958,Region 8,0,2020-12-23,9823,891743,748,48299,80.1292,7274.2189,6.1017,393.9896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8959,Region 8,0,2020-12-30,10361,929604,538,37861,84.5178,7583.0626,4.3886,308.8437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8960,Region 8,0,2021-01-06,10871,974342,510,44738,88.6781,7948.004,4.1602,364.9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8961,Region 8,0,2021-01-13,11380,1021912,509,47570,92.8301,8336.047,4.1521,388.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8962,Region 8,0,2021-01-20,11743,1056641,363,34729,95.7912,8619.342,2.9611,283.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8963,Region 8,0,2021-01-27,12211,1086273,468,29632,99.6088,8861.0592,3.8176,241.7172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8964,Region 8,0,2021-02-03,12590,1110243,379,23970,102.7005,9056.5898,3.0916,195.5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8965,Region 8,0,2021-02-10,12844,1130495,254,20252,104.7724,9221.7916,2.072,165.2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8966,Region 8,0,2021-02-17,13008,1147860,164,17365,106.1102,9363.4431,1.3378,141.6516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8967,Region 8,0,2021-02-24,13181,1163753,173,15893,107.5214,9493.0872,1.4112,129.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8968,Region 8,0,2021-03-03,13375,1178869,194,15116,109.1039,9616.393,1.5825,123.3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8969,Region 8,0,2021-03-10,13498,1192503,123,13634,110.1073,9727.6097,1.0033,111.2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8970,Region 8,0,2021-03-17,13593,1206656,95,14153,110.8822,9843.06,0.7749,115.4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8971,Region 8,0,2021-03-24,13718,1220050,125,13394,111.9019,9952.3189,1.0197,109.2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8972,Region 8,0,2021-03-31,13816,1234474,98,14424,112.7013,10069.9799,0.7994,117.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8973,Region 8,0,2021-04-07,13930,1250608,114,16134,113.6312,10201.5898,0.9299,131.6099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8974,Region 8,0,2021-04-14,14029,1268103,99,17495,114.4388,10344.3019,0.8076,142.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8975,Region 8,0,2021-04-21,14148,1285366,119,17263,115.4095,10485.1214,0.9707,140.8195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8976,Region 8,0,2021-04-28,14234,1303454,86,18088,116.1111,10632.6707,0.7015,147.5493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8977,Region 8,0,2021-05-05,14348,1320185,114,16731,117.041,10769.1506,0.9299,136.4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8978,Region 8,0,2021-05-12,14481,1334070,133,13885,118.1259,10882.4147,1.0849,113.2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8979,Region 8,0,2021-05-19,14601,1345949,120,11879,119.1048,10979.3154,0.9789,96.9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8980,Region 8,0,2021-05-26,14697,1354809,96,8860,119.8879,11051.5891,0.7831,72.2737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8981,Region 8,0,2021-06-02,14804,1362587,107,7778,120.7607,11115.0366,0.8728,63.4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8982,Region 8,0,2021-06-09,14900,1369102,96,6515,121.5438,11168.1814,0.7831,53.1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8983,Region 8,0,2021-06-16,14983,1375003,83,5901,122.2209,11216.3177,0.6771,48.1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8984,Region 8,0,2021-06-23,15053,1380331,70,5328,122.7919,11259.7798,0.571,43.4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8985,Region 8,0,2021-06-30,15141,1386309,88,5978,123.5097,11308.5442,0.7178,48.7644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8986,Region 8,0,2021-07-07,15207,1392407,66,6098,124.0481,11358.2874,0.5384,49.7432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8987,Region 8,0,2021-07-14,15292,1399810,85,7403,124.7415,11418.6759,0.6934,60.3885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8988,Region 8,0,2021-07-21,15358,1408945,66,9135,125.2799,11493.1929,0.5384,74.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
